loop_id	shift_detected	ctrl_peak_row	ctrl_peak_col	mut_peak_row	mut_peak_col	ctrl_centered	mut_centered
loop_492	TRUE	3	3	4	3	TRUE	FALSE
loop_493	FALSE	3	3	3	3	TRUE	TRUE
loop_494	TRUE	3	3	2	3	TRUE	FALSE
loop_495	FALSE	3	3	3	3	TRUE	TRUE
loop_496	FALSE	3	5	3	5	FALSE	FALSE
loop_497	FALSE	3	2	3	2	FALSE	FALSE
loop_498	FALSE	5	1	5	1	FALSE	FALSE
loop_499	TRUE	3	3	2	3	TRUE	FALSE
loop_500	FALSE	4	4	4	4	FALSE	FALSE
loop_501	TRUE	3	3	5	2	TRUE	FALSE
loop_502	FALSE	3	3	3	3	TRUE	TRUE
loop_503	FALSE	3	1	3	1	FALSE	FALSE
loop_504	FALSE	3	3	3	3	TRUE	TRUE
loop_505	FALSE	3	3	3	3	TRUE	TRUE
loop_506	FALSE	3	3	3	3	TRUE	TRUE
loop_507	TRUE	4	3	2	3	FALSE	FALSE
loop_508	TRUE	3	3	2	3	TRUE	FALSE
loop_509	TRUE	3	3	2	3	TRUE	FALSE
loop_510	TRUE	3	3	4	3	TRUE	FALSE
loop_511	FALSE	3	3	3	3	TRUE	TRUE
loop_512	FALSE	3	3	3	3	TRUE	TRUE
loop_513	FALSE	3	1	3	1	FALSE	FALSE
loop_514	TRUE	3	3	4	3	TRUE	FALSE
loop_515	FALSE	4	3	4	3	FALSE	FALSE
loop_516	TRUE	3	3	4	5	TRUE	FALSE
loop_517	TRUE	3	3	5	1	TRUE	FALSE
loop_518	TRUE	3	2	3	3	FALSE	TRUE
loop_519	TRUE	3	3	2	3	TRUE	FALSE
loop_520	FALSE	3	3	3	3	TRUE	TRUE
loop_521	FALSE	5	1	5	1	FALSE	FALSE
loop_522	FALSE	3	3	3	3	TRUE	TRUE
loop_523	FALSE	5	1	5	1	FALSE	FALSE
loop_524	FALSE	5	1	5	1	FALSE	FALSE
loop_525	FALSE	4	1	4	1	FALSE	FALSE
loop_526	FALSE	3	3	3	3	TRUE	TRUE
loop_527	FALSE	5	1	5	1	FALSE	FALSE
loop_528	FALSE	5	1	5	1	FALSE	FALSE
loop_529	FALSE	2	3	2	3	FALSE	FALSE
loop_530	FALSE	5	1	5	1	FALSE	FALSE
loop_531	FALSE	5	3	5	3	FALSE	FALSE
loop_532	FALSE	3	3	3	3	TRUE	TRUE
loop_533	FALSE	3	5	3	5	FALSE	FALSE
loop_534	FALSE	3	3	3	3	TRUE	TRUE
loop_535	FALSE	3	2	3	2	FALSE	FALSE
loop_536	TRUE	3	3	5	1	TRUE	FALSE
loop_537	FALSE	4	3	4	3	FALSE	FALSE
loop_538	TRUE	3	3	2	3	TRUE	FALSE
loop_539	TRUE	3	3	3	2	TRUE	FALSE
loop_540	TRUE	5	1	5	2	FALSE	FALSE
loop_541	FALSE	5	1	5	1	FALSE	FALSE
loop_542	FALSE	4	3	4	3	FALSE	FALSE
loop_543	FALSE	3	3	3	3	TRUE	TRUE
loop_544	FALSE	3	3	3	3	TRUE	TRUE
loop_545	TRUE	3	3	5	1	TRUE	FALSE
loop_546	FALSE	2	2	2	2	FALSE	FALSE
loop_547	FALSE	5	1	5	1	FALSE	FALSE
loop_548	FALSE	2	3	2	3	FALSE	FALSE
loop_549	FALSE	3	4	3	4	FALSE	FALSE
loop_550	FALSE	3	4	3	4	FALSE	FALSE
loop_551	FALSE	3	3	3	3	TRUE	TRUE
loop_552	FALSE	4	2	4	2	FALSE	FALSE
loop_553	TRUE	3	3	4	3	TRUE	FALSE
loop_554	FALSE	3	3	3	3	TRUE	TRUE
loop_555	FALSE	5	3	5	3	FALSE	FALSE
loop_556	FALSE	3	3	3	3	TRUE	TRUE
loop_557	FALSE	4	2	4	2	FALSE	FALSE
loop_558	TRUE	5	3	4	4	FALSE	FALSE
loop_559	FALSE	2	5	2	5	FALSE	FALSE
loop_560	FALSE	2	3	2	3	FALSE	FALSE
loop_561	TRUE	3	3	2	5	TRUE	FALSE
loop_562	TRUE	2	2	2	3	FALSE	FALSE
loop_563	TRUE	4	3	5	3	FALSE	FALSE
loop_564	TRUE	3	3	3	1	TRUE	FALSE
loop_565	TRUE	3	3	5	2	TRUE	FALSE
loop_566	FALSE	4	3	4	3	FALSE	FALSE
loop_567	FALSE	3	3	3	3	TRUE	TRUE
loop_568	FALSE	4	1	4	1	FALSE	FALSE
loop_569	TRUE	4	3	5	3	FALSE	FALSE
loop_570	TRUE	3	4	4	1	FALSE	FALSE
loop_571	TRUE	3	3	3	1	TRUE	FALSE
loop_572	FALSE	4	3	4	3	FALSE	FALSE
loop_573	TRUE	2	2	2	3	FALSE	FALSE
loop_574	TRUE	3	3	2	4	TRUE	FALSE
loop_575	FALSE	4	3	4	3	FALSE	FALSE
loop_576	TRUE	4	3	3	3	FALSE	TRUE
loop_577	FALSE	3	1	3	1	FALSE	FALSE
loop_578	TRUE	3	3	3	2	TRUE	FALSE
loop_579	TRUE	3	4	4	3	FALSE	FALSE
loop_580	FALSE	3	2	3	2	FALSE	FALSE
loop_581	TRUE	3	3	3	4	TRUE	FALSE
loop_582	FALSE	3	3	3	3	TRUE	TRUE
loop_583	TRUE	2	3	3	1	FALSE	FALSE
loop_584	FALSE	3	3	3	3	TRUE	TRUE
loop_585	TRUE	4	2	3	3	FALSE	TRUE
loop_586	FALSE	3	3	3	3	TRUE	TRUE
loop_587	TRUE	4	3	3	3	FALSE	TRUE
loop_588	TRUE	3	3	5	2	TRUE	FALSE
loop_589	TRUE	3	3	3	4	TRUE	FALSE
loop_590	TRUE	3	3	5	3	TRUE	FALSE
loop_591	TRUE	3	3	2	3	TRUE	FALSE
loop_592	TRUE	3	3	2	3	TRUE	FALSE
loop_593	TRUE	3	3	3	4	TRUE	FALSE
loop_594	FALSE	3	3	3	3	TRUE	TRUE
loop_595	FALSE	4	3	4	3	FALSE	FALSE
loop_596	TRUE	3	3	3	4	TRUE	FALSE
loop_597	FALSE	3	3	3	3	TRUE	TRUE
loop_598	FALSE	2	3	2	3	FALSE	FALSE
loop_599	TRUE	3	3	2	2	TRUE	FALSE
loop_600	TRUE	3	3	4	3	TRUE	FALSE
loop_601	FALSE	3	3	3	3	TRUE	TRUE
loop_602	FALSE	3	3	3	3	TRUE	TRUE
loop_603	TRUE	2	3	4	2	FALSE	FALSE
loop_604	FALSE	2	4	2	4	FALSE	FALSE
loop_605	FALSE	3	3	3	3	TRUE	TRUE
loop_606	TRUE	3	3	5	3	TRUE	FALSE
loop_607	TRUE	3	1	3	3	FALSE	TRUE
loop_608	TRUE	3	3	4	4	TRUE	FALSE
loop_609	TRUE	4	3	4	4	FALSE	FALSE
loop_610	TRUE	3	4	3	3	FALSE	TRUE
loop_611	FALSE	3	3	3	3	TRUE	TRUE
loop_612	FALSE	3	3	3	3	TRUE	TRUE
loop_613	TRUE	5	1	3	3	FALSE	TRUE
loop_614	FALSE	5	1	5	1	FALSE	FALSE
loop_615	FALSE	2	3	2	3	FALSE	FALSE
loop_616	TRUE	5	1	4	1	FALSE	FALSE
loop_617	FALSE	3	4	3	4	FALSE	FALSE
loop_618	FALSE	5	2	5	2	FALSE	FALSE
loop_619	FALSE	3	3	3	3	TRUE	TRUE
loop_620	TRUE	3	3	3	4	TRUE	FALSE
loop_621	TRUE	3	3	3	2	TRUE	FALSE
loop_622	FALSE	3	3	3	3	TRUE	TRUE
loop_623	TRUE	3	3	3	2	TRUE	FALSE
loop_624	FALSE	3	2	3	2	FALSE	FALSE
loop_625	FALSE	4	2	4	2	FALSE	FALSE
loop_626	FALSE	3	2	3	2	FALSE	FALSE
loop_627	TRUE	3	3	4	2	TRUE	FALSE
loop_628	TRUE	3	3	4	3	TRUE	FALSE
loop_629	FALSE	2	3	2	3	FALSE	FALSE
loop_630	TRUE	3	3	5	3	TRUE	FALSE
loop_631	FALSE	3	3	3	3	TRUE	TRUE
loop_632	FALSE	3	5	3	5	FALSE	FALSE
loop_633	TRUE	3	3	3	1	TRUE	FALSE
loop_634	FALSE	3	3	3	3	TRUE	TRUE
loop_635	FALSE	3	3	3	3	TRUE	TRUE
loop_636	FALSE	3	3	3	3	TRUE	TRUE
loop_637	FALSE	2	3	2	3	FALSE	FALSE
loop_638	FALSE	3	5	3	5	FALSE	FALSE
loop_639	FALSE	3	1	3	1	FALSE	FALSE
loop_640	TRUE	3	3	4	2	TRUE	FALSE
loop_641	FALSE	3	3	3	3	TRUE	TRUE
loop_642	FALSE	2	3	2	3	FALSE	FALSE
loop_643	FALSE	4	1	4	1	FALSE	FALSE
loop_644	FALSE	3	1	3	1	FALSE	FALSE
loop_645	TRUE	3	3	3	4	TRUE	FALSE
loop_646	FALSE	3	2	3	2	FALSE	FALSE
loop_647	TRUE	3	3	2	3	TRUE	FALSE
loop_648	FALSE	3	3	3	3	TRUE	TRUE
loop_649	TRUE	5	2	4	2	FALSE	FALSE
loop_650	TRUE	3	2	3	1	FALSE	FALSE
loop_651	FALSE	3	1	3	1	FALSE	FALSE
loop_652	TRUE	3	3	5	1	TRUE	FALSE
loop_653	TRUE	3	3	3	2	TRUE	FALSE
loop_654	TRUE	3	2	3	5	FALSE	FALSE
loop_655	TRUE	3	3	3	4	TRUE	FALSE
loop_656	FALSE	2	3	2	3	FALSE	FALSE
loop_657	TRUE	4	3	3	3	FALSE	TRUE
loop_658	TRUE	3	4	3	2	FALSE	FALSE
loop_659	FALSE	2	3	2	3	FALSE	FALSE
loop_660	TRUE	2	2	2	3	FALSE	FALSE
loop_661	TRUE	3	4	4	2	FALSE	FALSE
loop_662	TRUE	3	3	2	3	TRUE	FALSE
loop_663	FALSE	3	3	3	3	TRUE	TRUE
loop_664	TRUE	3	3	3	5	TRUE	FALSE
loop_665	FALSE	3	3	3	3	TRUE	TRUE
loop_666	FALSE	3	4	3	4	FALSE	FALSE
loop_667	TRUE	3	3	3	5	TRUE	FALSE
loop_668	FALSE	3	3	3	3	TRUE	TRUE
loop_669	FALSE	3	3	3	3	TRUE	TRUE
loop_670	TRUE	2	2	1	2	FALSE	FALSE
loop_671	TRUE	4	4	4	3	FALSE	FALSE
loop_672	TRUE	3	2	3	3	FALSE	TRUE
loop_673	TRUE	3	3	4	3	TRUE	FALSE
loop_674	TRUE	3	3	3	4	TRUE	FALSE
loop_675	FALSE	5	1	5	1	FALSE	FALSE
loop_676	FALSE	3	3	3	3	TRUE	TRUE
loop_677	FALSE	2	1	2	1	FALSE	FALSE
loop_678	FALSE	3	3	3	3	TRUE	TRUE
loop_679	FALSE	4	3	4	3	FALSE	FALSE
loop_680	FALSE	3	3	3	3	TRUE	TRUE
loop_681	FALSE	2	3	2	3	FALSE	FALSE
loop_682	FALSE	4	3	4	3	FALSE	FALSE
loop_683	FALSE	3	4	3	4	FALSE	FALSE
loop_684	TRUE	3	3	3	5	TRUE	FALSE
loop_685	FALSE	3	2	3	2	FALSE	FALSE
loop_686	FALSE	5	1	5	1	FALSE	FALSE
loop_687	FALSE	3	1	3	1	FALSE	FALSE
loop_688	FALSE	3	2	3	2	FALSE	FALSE
loop_689	FALSE	5	3	5	3	FALSE	FALSE
loop_690	TRUE	3	3	3	5	TRUE	FALSE
loop_691	FALSE	4	3	4	3	FALSE	FALSE
loop_692	FALSE	3	1	3	1	FALSE	FALSE
loop_693	FALSE	3	3	3	3	TRUE	TRUE
loop_694	TRUE	4	3	4	2	FALSE	FALSE
loop_695	FALSE	5	3	5	3	FALSE	FALSE
loop_696	FALSE	4	3	4	3	FALSE	FALSE
loop_697	FALSE	2	3	2	3	FALSE	FALSE
loop_698	FALSE	3	4	3	4	FALSE	FALSE
loop_699	FALSE	3	3	3	3	TRUE	TRUE
loop_700	TRUE	1	3	4	3	FALSE	FALSE
loop_701	FALSE	3	2	3	2	FALSE	FALSE
loop_702	FALSE	3	2	3	2	FALSE	FALSE
loop_703	TRUE	3	3	4	3	TRUE	FALSE
loop_704	TRUE	3	2	4	4	FALSE	FALSE
loop_705	TRUE	4	3	5	4	FALSE	FALSE
loop_706	FALSE	4	3	4	3	FALSE	FALSE
loop_707	TRUE	3	3	5	5	TRUE	FALSE
loop_708	FALSE	3	3	3	3	TRUE	TRUE
loop_709	TRUE	3	3	4	2	TRUE	FALSE
loop_710	FALSE	2	3	2	3	FALSE	FALSE
loop_711	TRUE	1	5	5	2	FALSE	FALSE
loop_712	TRUE	3	3	4	3	TRUE	FALSE
loop_713	TRUE	3	3	1	3	TRUE	FALSE
loop_714	FALSE	3	3	3	3	TRUE	TRUE
loop_715	FALSE	3	4	3	4	FALSE	FALSE
loop_716	FALSE	3	3	3	3	TRUE	TRUE
loop_717	FALSE	3	3	3	3	TRUE	TRUE
loop_718	FALSE	5	1	5	1	FALSE	FALSE
loop_719	FALSE	3	2	3	2	FALSE	FALSE
loop_720	FALSE	5	1	5	1	FALSE	FALSE
loop_721	FALSE	3	2	3	2	FALSE	FALSE
loop_722	TRUE	3	3	4	3	TRUE	FALSE
loop_723	FALSE	3	4	3	4	FALSE	FALSE
loop_724	FALSE	3	2	3	2	FALSE	FALSE
loop_725	FALSE	3	1	3	1	FALSE	FALSE
loop_726	FALSE	3	3	3	3	TRUE	TRUE
loop_727	TRUE	3	3	4	3	TRUE	FALSE
loop_728	FALSE	5	1	5	1	FALSE	FALSE
loop_729	FALSE	3	4	3	4	FALSE	FALSE
loop_730	FALSE	3	3	3	3	TRUE	TRUE
loop_731	FALSE	4	3	4	3	FALSE	FALSE
loop_732	FALSE	5	3	5	3	FALSE	FALSE
loop_733	FALSE	5	1	5	1	FALSE	FALSE
loop_734	FALSE	3	4	3	4	FALSE	FALSE
loop_735	TRUE	5	1	2	3	FALSE	FALSE
loop_736	TRUE	3	3	5	1	TRUE	FALSE
loop_737	FALSE	5	1	5	1	FALSE	FALSE
loop_738	FALSE	2	4	2	4	FALSE	FALSE
loop_739	FALSE	3	2	3	2	FALSE	FALSE
loop_740	FALSE	3	1	3	1	FALSE	FALSE
loop_741	TRUE	3	3	4	4	TRUE	FALSE
loop_742	FALSE	4	3	4	3	FALSE	FALSE
loop_743	TRUE	3	3	2	3	TRUE	FALSE
loop_744	FALSE	4	3	4	3	FALSE	FALSE
loop_745	FALSE	3	3	3	3	TRUE	TRUE
loop_746	TRUE	3	3	3	2	TRUE	FALSE
loop_747	FALSE	4	3	4	3	FALSE	FALSE
loop_748	FALSE	3	2	3	2	FALSE	FALSE
loop_749	TRUE	3	3	2	3	TRUE	FALSE
loop_750	TRUE	2	3	1	3	FALSE	FALSE
loop_751	TRUE	3	3	2	3	TRUE	FALSE
loop_752	FALSE	3	3	3	3	TRUE	TRUE
loop_753	FALSE	3	3	3	3	TRUE	TRUE
loop_754	TRUE	4	3	4	5	FALSE	FALSE
loop_755	FALSE	3	3	3	3	TRUE	TRUE
loop_756	TRUE	3	3	3	4	TRUE	FALSE
loop_757	FALSE	3	3	3	3	TRUE	TRUE
loop_758	FALSE	3	4	3	4	FALSE	FALSE
loop_759	TRUE	3	3	3	2	TRUE	FALSE
loop_760	FALSE	3	4	3	4	FALSE	FALSE
loop_761	FALSE	5	3	5	3	FALSE	FALSE
loop_762	TRUE	3	3	3	2	TRUE	FALSE
loop_763	TRUE	3	3	4	4	TRUE	FALSE
loop_764	FALSE	3	3	3	3	TRUE	TRUE
loop_765	TRUE	3	3	3	2	TRUE	FALSE
loop_766	FALSE	4	3	4	3	FALSE	FALSE
loop_767	FALSE	2	3	2	3	FALSE	FALSE
loop_768	FALSE	2	3	2	3	FALSE	FALSE
loop_769	TRUE	3	3	2	1	TRUE	FALSE
loop_770	FALSE	3	2	3	2	FALSE	FALSE
loop_771	FALSE	3	4	3	4	FALSE	FALSE
loop_772	FALSE	3	2	3	2	FALSE	FALSE
loop_773	FALSE	3	3	3	3	TRUE	TRUE
loop_774	FALSE	3	2	3	2	FALSE	FALSE
loop_775	TRUE	3	3	4	3	TRUE	FALSE
loop_776	TRUE	3	2	3	4	FALSE	FALSE
loop_777	FALSE	3	3	3	3	TRUE	TRUE
loop_778	FALSE	2	3	2	3	FALSE	FALSE
loop_779	TRUE	3	1	3	2	FALSE	FALSE
loop_780	TRUE	3	3	2	5	TRUE	FALSE
loop_781	TRUE	3	1	4	1	FALSE	FALSE
loop_782	FALSE	3	3	3	3	TRUE	TRUE
loop_783	TRUE	3	3	2	3	TRUE	FALSE
loop_784	TRUE	3	3	4	3	TRUE	FALSE
loop_785	FALSE	3	3	3	3	TRUE	TRUE
loop_786	FALSE	3	3	3	3	TRUE	TRUE
loop_787	FALSE	2	3	2	3	FALSE	FALSE
loop_788	TRUE	3	3	2	3	TRUE	FALSE
loop_789	TRUE	3	3	3	5	TRUE	FALSE
loop_790	FALSE	3	3	3	3	TRUE	TRUE
loop_791	FALSE	3	4	3	4	FALSE	FALSE
loop_792	TRUE	4	1	4	2	FALSE	FALSE
loop_793	FALSE	3	3	3	3	TRUE	TRUE
loop_794	FALSE	2	2	2	2	FALSE	FALSE
loop_795	FALSE	3	3	3	3	TRUE	TRUE
loop_796	TRUE	3	3	3	2	TRUE	FALSE
loop_797	TRUE	3	3	2	3	TRUE	FALSE
loop_798	TRUE	3	3	3	2	TRUE	FALSE
loop_799	TRUE	4	3	3	2	FALSE	FALSE
loop_800	FALSE	3	4	3	4	FALSE	FALSE
loop_801	FALSE	2	3	2	3	FALSE	FALSE
loop_802	FALSE	3	4	3	4	FALSE	FALSE
loop_803	FALSE	3	3	3	3	TRUE	TRUE
loop_804	TRUE	3	4	4	4	FALSE	FALSE
loop_805	FALSE	3	2	3	2	FALSE	FALSE
loop_806	TRUE	3	3	3	2	TRUE	FALSE
loop_807	TRUE	2	2	2	4	FALSE	FALSE
loop_808	TRUE	3	3	3	2	TRUE	FALSE
loop_809	TRUE	3	3	2	3	TRUE	FALSE
loop_810	TRUE	3	3	3	2	TRUE	FALSE
loop_811	TRUE	3	3	5	3	TRUE	FALSE
loop_812	FALSE	3	3	3	3	TRUE	TRUE
loop_813	FALSE	3	2	3	2	FALSE	FALSE
loop_814	FALSE	3	2	3	2	FALSE	FALSE
loop_815	FALSE	2	3	2	3	FALSE	FALSE
loop_816	FALSE	3	3	3	3	TRUE	TRUE
loop_817	TRUE	3	3	3	2	TRUE	FALSE
loop_818	FALSE	3	3	3	3	TRUE	TRUE
loop_819	TRUE	3	3	5	3	TRUE	FALSE
loop_820	FALSE	3	3	3	3	TRUE	TRUE
loop_821	FALSE	5	1	5	1	FALSE	FALSE
loop_822	FALSE	5	1	5	1	FALSE	FALSE
loop_823	FALSE	5	1	5	1	FALSE	FALSE
loop_824	TRUE	5	1	3	3	FALSE	TRUE
loop_825	TRUE	3	3	4	3	TRUE	FALSE
loop_826	FALSE	5	3	5	3	FALSE	FALSE
loop_827	TRUE	3	3	2	4	TRUE	FALSE
loop_828	FALSE	3	3	3	3	TRUE	TRUE
loop_829	FALSE	4	3	4	3	FALSE	FALSE
loop_830	FALSE	5	1	5	1	FALSE	FALSE
loop_831	FALSE	3	3	3	3	TRUE	TRUE
loop_832	TRUE	2	3	3	3	FALSE	TRUE
loop_833	FALSE	1	4	1	4	FALSE	FALSE
loop_834	TRUE	3	3	3	2	TRUE	FALSE
loop_835	TRUE	4	3	4	1	FALSE	FALSE
loop_836	TRUE	3	2	3	3	FALSE	TRUE
loop_837	TRUE	3	3	3	4	TRUE	FALSE
loop_838	FALSE	2	3	2	3	FALSE	FALSE
loop_839	TRUE	3	3	4	3	TRUE	FALSE
loop_840	TRUE	3	3	3	1	TRUE	FALSE
loop_841	FALSE	4	2	4	2	FALSE	FALSE
loop_842	FALSE	2	3	2	3	FALSE	FALSE
loop_843	FALSE	3	3	3	3	TRUE	TRUE
loop_844	FALSE	2	3	2	3	FALSE	FALSE
loop_845	FALSE	4	3	4	3	FALSE	FALSE
loop_846	FALSE	3	2	3	2	FALSE	FALSE
loop_847	FALSE	3	3	3	3	TRUE	TRUE
loop_848	FALSE	3	3	3	3	TRUE	TRUE
loop_849	FALSE	5	3	5	3	FALSE	FALSE
loop_850	TRUE	3	2	3	4	FALSE	FALSE
loop_851	FALSE	3	1	3	1	FALSE	FALSE
loop_852	TRUE	3	3	3	4	TRUE	FALSE
loop_853	TRUE	4	2	4	3	FALSE	FALSE
loop_854	TRUE	3	3	3	4	TRUE	FALSE
loop_855	TRUE	3	3	4	2	TRUE	FALSE
loop_856	TRUE	3	3	3	4	TRUE	FALSE
loop_857	FALSE	3	1	3	1	FALSE	FALSE
loop_858	FALSE	4	3	4	3	FALSE	FALSE
loop_859	FALSE	2	3	2	3	FALSE	FALSE
loop_860	TRUE	4	2	5	3	FALSE	FALSE
loop_861	FALSE	3	3	3	3	TRUE	TRUE
loop_862	FALSE	3	3	3	3	TRUE	TRUE
loop_863	FALSE	3	3	3	3	TRUE	TRUE
loop_864	TRUE	3	3	2	3	TRUE	FALSE
loop_865	FALSE	3	5	3	5	FALSE	FALSE
loop_866	FALSE	1	3	1	3	FALSE	FALSE
loop_867	FALSE	3	4	3	4	FALSE	FALSE
loop_868	TRUE	3	3	2	3	TRUE	FALSE
loop_869	TRUE	2	4	3	4	FALSE	FALSE
loop_870	TRUE	3	3	1	3	TRUE	FALSE
loop_871	TRUE	4	2	3	2	FALSE	FALSE
loop_872	TRUE	4	3	4	4	FALSE	FALSE
loop_873	FALSE	3	3	3	3	TRUE	TRUE
loop_874	TRUE	3	1	3	3	FALSE	TRUE
loop_875	TRUE	3	3	3	4	TRUE	FALSE
loop_876	TRUE	3	3	3	2	TRUE	FALSE
loop_877	FALSE	3	3	3	3	TRUE	TRUE
loop_878	FALSE	3	4	3	4	FALSE	FALSE
loop_879	FALSE	3	3	3	3	TRUE	TRUE
loop_880	FALSE	3	3	3	3	TRUE	TRUE
loop_881	FALSE	4	3	4	3	FALSE	FALSE
loop_882	TRUE	3	3	4	3	TRUE	FALSE
loop_883	TRUE	3	2	3	1	FALSE	FALSE
loop_884	FALSE	3	3	3	3	TRUE	TRUE
loop_885	FALSE	3	3	3	3	TRUE	TRUE
loop_886	FALSE	2	3	2	3	FALSE	FALSE
loop_887	TRUE	1	5	1	4	FALSE	FALSE
loop_888	FALSE	4	3	4	3	FALSE	FALSE
loop_889	TRUE	5	2	5	1	FALSE	FALSE
loop_890	FALSE	5	1	5	1	FALSE	FALSE
loop_891	FALSE	5	1	5	1	FALSE	FALSE
loop_892	FALSE	5	1	5	1	FALSE	FALSE
loop_893	FALSE	5	1	5	1	FALSE	FALSE
loop_894	FALSE	3	5	3	5	FALSE	FALSE
loop_895	FALSE	5	1	5	1	FALSE	FALSE
loop_896	FALSE	5	1	5	1	FALSE	FALSE
loop_897	TRUE	3	5	3	4	FALSE	FALSE
loop_898	FALSE	5	1	5	1	FALSE	FALSE
loop_899	TRUE	3	3	5	2	TRUE	FALSE
loop_900	FALSE	5	3	5	3	FALSE	FALSE
loop_901	TRUE	3	3	3	4	TRUE	FALSE
loop_902	FALSE	2	3	2	3	FALSE	FALSE
loop_903	FALSE	5	1	5	1	FALSE	FALSE
loop_904	TRUE	3	3	5	3	TRUE	FALSE
loop_905	TRUE	3	3	2	3	TRUE	FALSE
loop_906	TRUE	2	2	2	3	FALSE	FALSE
loop_907	FALSE	3	3	3	3	TRUE	TRUE
loop_908	FALSE	3	4	3	4	FALSE	FALSE
loop_909	TRUE	3	4	3	1	FALSE	FALSE
loop_910	TRUE	3	2	5	2	FALSE	FALSE
loop_911	FALSE	2	3	2	3	FALSE	FALSE
loop_912	FALSE	5	1	5	1	FALSE	FALSE
loop_913	TRUE	3	3	4	4	TRUE	FALSE
loop_914	TRUE	3	3	3	1	TRUE	FALSE
loop_915	TRUE	3	3	3	4	TRUE	FALSE
loop_916	FALSE	3	5	3	5	FALSE	FALSE
loop_917	FALSE	4	3	4	3	FALSE	FALSE
loop_918	FALSE	3	4	3	4	FALSE	FALSE
loop_919	TRUE	3	3	2	3	TRUE	FALSE
loop_920	TRUE	3	3	5	3	TRUE	FALSE
loop_921	TRUE	3	3	3	2	TRUE	FALSE
loop_922	TRUE	3	1	3	2	FALSE	FALSE
loop_923	TRUE	5	4	5	3	FALSE	FALSE
loop_924	FALSE	3	3	3	3	TRUE	TRUE
loop_925	TRUE	3	3	3	5	TRUE	FALSE
loop_926	FALSE	5	3	5	3	FALSE	FALSE
loop_927	FALSE	3	3	3	3	TRUE	TRUE
loop_928	FALSE	3	4	3	4	FALSE	FALSE
loop_929	FALSE	3	4	3	4	FALSE	FALSE
loop_930	FALSE	4	3	4	3	FALSE	FALSE
loop_931	TRUE	2	3	3	1	FALSE	FALSE
loop_932	TRUE	3	3	3	4	TRUE	FALSE
loop_933	FALSE	3	3	3	3	TRUE	TRUE
loop_934	FALSE	3	3	3	3	TRUE	TRUE
loop_935	FALSE	3	3	3	3	TRUE	TRUE
loop_936	TRUE	3	3	4	3	TRUE	FALSE
loop_937	TRUE	4	3	3	3	FALSE	TRUE
loop_938	FALSE	4	2	4	2	FALSE	FALSE
loop_939	FALSE	3	3	3	3	TRUE	TRUE
loop_940	FALSE	4	2	4	2	FALSE	FALSE
loop_941	TRUE	3	3	2	4	TRUE	FALSE
loop_942	TRUE	4	3	3	2	FALSE	FALSE
loop_943	FALSE	2	4	2	4	FALSE	FALSE
loop_944	TRUE	4	1	3	1	FALSE	FALSE
loop_945	FALSE	4	3	4	3	FALSE	FALSE
loop_946	FALSE	3	4	3	4	FALSE	FALSE
loop_947	TRUE	3	3	1	3	TRUE	FALSE
loop_948	FALSE	3	3	3	3	TRUE	TRUE
loop_949	FALSE	3	3	3	3	TRUE	TRUE
loop_950	FALSE	3	4	3	4	FALSE	FALSE
loop_951	TRUE	3	3	5	3	TRUE	FALSE
loop_952	TRUE	3	4	3	5	FALSE	FALSE
loop_953	FALSE	3	3	3	3	TRUE	TRUE
loop_954	TRUE	3	3	3	2	TRUE	FALSE
loop_955	FALSE	3	4	3	4	FALSE	FALSE
loop_956	TRUE	3	3	3	1	TRUE	FALSE
loop_957	FALSE	3	1	3	1	FALSE	FALSE
loop_958	FALSE	3	3	3	3	TRUE	TRUE
loop_959	FALSE	3	3	3	3	TRUE	TRUE
loop_960	TRUE	3	3	2	2	TRUE	FALSE
loop_961	TRUE	3	3	3	5	TRUE	FALSE
loop_962	TRUE	3	1	5	1	FALSE	FALSE
loop_963	FALSE	2	4	2	4	FALSE	FALSE
loop_964	FALSE	2	3	2	3	FALSE	FALSE
loop_965	TRUE	3	3	3	2	TRUE	FALSE
loop_966	FALSE	3	3	3	3	TRUE	TRUE
loop_967	FALSE	2	3	2	3	FALSE	FALSE
loop_968	FALSE	5	1	5	1	FALSE	FALSE
loop_969	FALSE	5	1	5	1	FALSE	FALSE
loop_970	FALSE	2	3	2	3	FALSE	FALSE
loop_971	TRUE	3	3	2	3	TRUE	FALSE
loop_972	FALSE	2	3	2	3	FALSE	FALSE
loop_973	FALSE	5	1	5	1	FALSE	FALSE
loop_974	FALSE	5	1	5	1	FALSE	FALSE
loop_975	TRUE	4	3	3	3	FALSE	TRUE
loop_976	TRUE	3	2	3	3	FALSE	TRUE
loop_977	FALSE	4	3	4	3	FALSE	FALSE
loop_978	TRUE	3	3	1	3	TRUE	FALSE
loop_979	TRUE	3	3	2	3	TRUE	FALSE
loop_980	FALSE	5	1	5	1	FALSE	FALSE
loop_981	TRUE	3	3	3	2	TRUE	FALSE
loop_982	TRUE	3	2	3	3	FALSE	TRUE
loop_983	TRUE	3	3	4	3	TRUE	FALSE
loop_984	FALSE	5	3	5	3	FALSE	FALSE
loop_985	FALSE	5	3	5	3	FALSE	FALSE
loop_986	TRUE	5	3	4	3	FALSE	FALSE
loop_987	FALSE	3	2	3	2	FALSE	FALSE
loop_988	FALSE	3	3	3	3	TRUE	TRUE
